2019,unsupervised image matching object discovery optimization
2019,model-predictive policy learning uncertainty regularization driving dense traffic
2019,role over-parametrization generalization neural network
2019,deep learning hardware past present future
2019,model-predictive policy learning uncertainty regularization driving dense traffic
2019,learning exponential amount conditional distribution
2019,unsupervised image matching object discovery optimization
2019,inspirational adversarial image generation
2018,closer look spatiotemporal convolution action recognition
2018,design design inspiration generative network
2018,predicting future instance segmentation forecasting convolutional feature
2018,comparing dynamic deep neural network versus glassy system
2018,adversarially regularized autoencoders
2018,glomo unsupervised learning transferable relational graph
2018,byte-level recursive convolutional auto-encoder text
2018,comparing dynamic deep neural network versus glassy system
2018,predicting future instance segmentation forecasting convolutional feature
2018,design design inspiration generative network
2018,towards understanding role over-parametrization generalization neural network
2018,backpropagation implicit spectral density
2018,glomo unsupervisedly learned relational graph transferable representation
2018,adversarially-trained normalized noisy-feature auto-encoder text generation
2018,spectral regularizer unsupervised disentanglement
2017,geometric deep learning going beyond euclidean data
2017,universum prescription regularization using unlabeled data
2017,deep convolutional network text classification
2017,predicting deeper future semantic segmentation
2017,entropy-sgd biasing gradient descent wide valley
2017,tracking world state recurrent entity network
2017,energy-based generative adversarial network
2017,tunable efficient unitary neural network eunn application rnns
2017,predicting deeper future semantic segmentation
2017,model-based planning discrete action space
2017,adversarially regularized autoencoders generating discrete structure
2017,encoding best text classification chinese english japanese korean
2017,hierarchical loss classification
2017,prediction uncertainty error-encoding network
2017,closer look spatiotemporal convolution action recognition
2016,stereo matching training convolutional neural network compare image patch
2016,mathematical motivation complex-valued convolutional network
2016,deep multilingual convolutional neural network lvcsr
2016,binary embeddings structured hashed projection
2016,recurrent orthogonal network long-memory task
2016,disentangling factor variation deep representation using adversarial training
2016,super-resolution deep convolutional sufficient statistic
2016,deep multi-scale video prediction beyond mean square error
2016,4th international conference learning representation iclr 2016 san juan puerto rico may 2-4 2016 conference track proceeding
2016,orthogonal rnns long-memory task
2016,phase 1 dcl system research using advanced approach land-based ship-based real-time recognition localization marine mammal - hpc system implementation
2016,phase 2 dcl system using deep learning approach land-based ship-based real-time recognition localization marine mammal - machine learning detection algorithm
2016,phase 4 dcl system using deep learning approach land-based ship-based real-time recognition localization marine mammal - distributed processing big data application
2016,phase 3 dcl system using deep learning approach land-based ship-based real-time recognition localization marine mammal - bioacoustic applicaitons
2016,best feature learning procedure hierarchical recognition architecture
2016,deep convolutional network natural language processing
2016,fast incremental learning off-road robot navigation
2016,energy-based generative adversarial network
2016,simultaneous learning tree representation extreme classification application language modeling
2016,entropy-sgd biasing gradient descent wide valley
2016,disentangling factor variation deep representation using adversarial training
2016,singularity hessian deep learning
2016,geometric deep learning going beyond euclidean data
2016,tracking world state recurrent entity network
2015,guest editorial deep learning
2015,deep learning
2015,loss surface multilayer network
2015,open problem landscape loss surface multilayer network
2015,efficient object localization using convolutional network
2015,computing stereo matching cost convolutional neural network
2015,deep learning & convolutional network
2015,audio source separation discriminative scattering network
2015,source separation scattering non-negative matrix factorization
2015,unsupervised learning spatiotemporally coherent metric
2015,character-level convolutional network text classification
2015,deep learning elastic averaging sgd
2015,learning linearize uncertainty
2015,unsupervised feature learning temporal data
2015,exploration high dimensional landscape
2015,audio source separation discriminative scattering network
