2016,floating-point precision tuning using blame analysis
2013,precimonious tuning assistant floating-point precision
2012,family anadromic numerical method matrix riccati differential equation
2012,turing computational model
2007,prospectus dense linear algebra software library
2006,error bound extra-precise iterative refinement
2006,prospectus next lapack scalapack library
2005,open question developer numerical software
2002,design implementation testing extended mixed precision blas
2002,computing given rotation reliably efficiently
1999,symbolic computation divided difference
1998,ieee 754 - interview
1997,composition constant raising order unconventional scheme ordinary differential equation
1992,analysis refutation lcas
1990,accurate singular value bidiagonal matrix
1985,anomaly ibm acrith package
1984,proposed radix- word-length-independent standard floating-point arithmetic
1975,problem #9 ellipse problem
1974,pivotal interchange necessary
1971,survey error analysis
1968,convergence practical qr algorithm
1965,pracniques remark reducing truncation error
1964,fortran post-mortem procedure
1963,algorithm 167 calculation confluent divided difference
1963,algorithm 169 newton interpolation forward divided difference
1963,algorithm 168 newton interpolation backward divided difference
