2010,wireless sensor network soil science
2008,catalog archive server database management system
2008,sqlloader data-loading pipeline
2008,distributed computing economics
2008,flash disk opportunity server application
2007,data management worldwide sensor web
2007,data cube relational aggregation operator generalizing group-by cross-tab sub-totals
2007,data management past present future
2007,critique ansi sql isolation level
2007,queue database
2007,supporting finite element analysis relational database backend part life beyond file
2007,supporting finite element analysis relational database backend part ii database design access
2007,thousand debitcredit transactions-per-second easy inexpensive
2007,measure transaction processing 20 year later
2007,using table valued function sql server 2005 implement spatial data library
2007,indexing sphere hierarchical triangular mesh
2007,petascale computational system
2007,empirical measurement disk failure rate error rate
2007,large-scale query xmatch entering parallel zone
2007,blob blob large object storage database filesystem
2007,life foot end-to-end soil ecology sensor network database web server analysis service
2007,zone algorithm finding points-near-a-point cross-matching spatial datasets
2007,cross-matching multiple spatial observation dealing missing data
2007,skyserver traffic report - first five year
2006,petascale computational system
2006,designing building terraservice
2006,consensus transaction commit
2006,triumph sin challenge database benchmarking
2006,memory - memory model scientific algorithm graphic processor
2006,data analysis tool sensor-based science
2006,gputerasort high performance graphic co-processor sorting large database management
2006,designing multi-petabyte database lsst
2005,lowell database research self-assessment
2005,measure transaction processing 20 year later
2005,conversation tim bray
2005,call arm
2005,scientific data management coming decade
2005,database system meet grid
2005,greeting filesystem user
2005,scientific data management coming decade
2005,performance consideration gigabyte per second transcontinental disk-to-disk file transfer
2005,terraserver san-cluster architecture operation experience
2005,rubber meet sky bridging gap database science
2005,sequential file programming pattern performance net
2005,database system meet grid
2005,batch back casjobs serving multi-tb data web
2004,rubber meet sky bridging gap database science
2004,revolution database system architecture
2004,next database revolution
2004,rubber meet sky semantic gap data producer data consumer
2004,extending sd batch query system national virtual observatory grid
2004,world wide telescope archetype online science
2004,sloan digital sky survey science archive migrating multi-terabyte astronomical archive object relational dbms
2004,quick look sata disk performance
2004,revolution database system architecture
2004,go neighborhood relational algebra spatial data search
2004,consensus transaction commit
2004,distributed computing economics
2003,migrating multiterabyte archive object relational database
2003,next dozen information-technology research goal
2003,on-line science world-wide telescope prototype new computational science
2003,lowell report
2003,lowell database research self assessment
2002,whats next high-performance computing
2002,world-wide telescope
2002,sd skyserver public access sloan digital sky server data
2002,data mining sd skyserver database
2002,data mining sd skyserver database
2002,petabyte scale data mining dream reality
2002,spatial clustering galaxy large datasets
2002,web service virtual observatory
2002,sd skyserver public access sloan digital sky server data
2002,terraservicenet introduction web service
2002,online scientific data curation publication archiving
2002,terascale sneakernet using inexpensive disk backup archiving data exchange
2001,digital immortality
2001,storage service provider solution storage management panel
2001,sd skyserver public access sloan digital sky server data
2000,next remaining problem information technlogy sigmod conference 1999 acm turing award lecture video
2000,rule thumb data engineering
2000,terraserver spatial data warehouse
2000,designing mining multi-terabyte astronomy archive sloan digital sky survey
1999,system r architectural overview
1999,fcast multicast file distribution tune download drop
1999,panel session dbms sw vendor offer product required industrial user communication industry
1999,scalability terminology farm clone partition pack racs rap
1999,designing mining multi-terabyte astronomy archive sloan digital sky survey
1999,microsoft terraserver spatial data warehouse
1999,next dozen information-technology research goal
1999,review - benchmarking database system systematic approach
1998,asilomar report database research
1998,design architecture microsoft cluster service - practical approach high-availability scalability
1998,locally served network computer
1998,performance / price sort
1998,five-minute rule ten year later computer storage rule thumb
1998,microsoft terraserver
1998,asilomar report database research
1998,revolution yet happen
1997,data cube relational aggregation operator generalizing group-by cross-tab sub total
1997,five-minute rule ten year later computer storage rule thumb
1996,evolution data management
1996,data cube relational aggregation operator generalizing group-by cross-tab sub-total
1996,database research lead follow get way - panel abstract
1996,danger replication solution
1995,alphasort cache-sensitive parallel external sort
1995,super server commodity computer cluster pose software challenge
1995,critique ansi sql isolation level
1995,parallel database system 101
1995,database workflow management panel
1994,loading database using dataflow parallelism
1994,desktop batch processing
1994,alphasort risc machine sort
1994,quickly generating billion-record synthetic database
1993,transaction processing concept technique
1993,tp-lite dominate tp market
1993,database transaction processing performance handbook
1993,benchmark handbook database transaction system 2nd edition
1992,parallel database system future high performance database system
1992,increasing effectiveness o research
1992,database transaction processing benchmark
1991,high-availability computer system
1991,introduction
1991,benchmark handbook database transaction system 1st edition
1990,third-generation database system manifesto - committee advanced dbms function
1990,parallel database system future database processing passing fad
1990,third-generation database system manifesto - committee advanced dbms function
1990,benchmark nonstop sql release 2 demonstrating near-linear speedup scaleup large database
1990,fastsort distributed single-input single-output external sort
1990,committee advanced dbms function third generation data base system manifesto
1990,parity striping disk array low-cost reliable storage acceptable throughput
1990,adaptive hash join algorithm multiuser environment
1989,future direction dbms research - laguna beach participant
1989,database performance metric
1988,cost message
1988,disk shadowing
1987,view database system performance measure
1987,operating system support data management system
1987,5 minute rule trading memory disk access 10 byte rule trading memory cpu time
1986,approach decentralized computer system
1986,comparison byzantine agreement problem transaction commit problem
1986,computer stop done
1985,transaction acceleration
1985,computer stop
1985,one thousand transaction per second
1985,fault tolerance tandem system
1983,practical problem data management - position paper
1982,transaction consistency distributed database system
1981,history evaluation system r
1981,recovery manager system r database manager
1981,system r architectural overview
1981,straw man analysis probability waiting deadlock database system
1981,approach end-users application design
1981,transaction concept virtue limitation invited paper
1980,transaction model
1979,system r relational data base management system
1979,convoy phenomenon
1979,transaction consistency distributed database system
1978,note data base operating system
1978,operating system advanced course
1976,notion consistency predicate lock database system
1976,system r relational approach database management
1976,granularity lock degree consistency shared data base
1975,view authorization locking relational data base system
1975,granularity lock large shared data base
1975,shared segment interprocess communication facility vm/370
1973,canonical precedence scheme
1972,covering reduction problem context-free grammar
1969,single pas precedence analysis extended abstract
1968,infinite linear sequential machine
1967,two-way pushdown automaton
1966,theory sequential relation
