2018,verifying concurrent software using mover cspec
2015,perspective protection security
2013,machine learning framework programming example
2013,colorful approach text processing example
2012,computer model connect engage
2012,computer model connect engage
2012,textual feature programming example
2011,making untrusted code useful technical perspective
2009,privacy security - usable security get
2008,lazy speculative execution computer system
2006,lazy speculative execution computer system
2006,gold fool gold success failure future computer system research
2004,computer security real world
2003,trusted open platform
2003,getting computer understand
2001,abcds paxos
2000,revisiting paxos algorithm
1999,nsf workshop software research program 21st century
1999,ip lookup using multiway multicolumn search
1999,spki certificate theory
1998,ip lookup using multiway multicolumn search
1998,processor high-performance personal computer
1997,revisiting paxos algorithm
1996,virtual infrastructure putting information infrastructure technology curve
1996,analysis caching dependency
1996,build highly available system using consensus
1994,interconnecting computer architecture technology economics
1993,authentification delegation smart-cards
1993,calculus access control distributed system
1993,correctness at-most-once message delivery protocol
1993,authentication tao operating system
1993,new presumed commit optimization two phase commit
1992,authentication distributed system theory practice
1992,on-line data compression log-structured file system
1992,at-most-once message delivery case study algorithm verification
1991,calculus access control distributed system
1991,authentication distributed system theory practice
1991,authentication delegation smart-cards
1988,pebble kernel language module abstract data type
1986,designing global name service
1986,current work authentication
1986,global authentication service without global trust
1984,programming language issue 1980s sigplan 83 symposium programming language issue software system
1984,hint computer system design
1984,gene mcdaniel severo ornstein instruction fetch unit high-performance personal conmputer
1984,kernel language abstract data type module
1983,organizing software distributed environment
1983,practical use polymorphic applicative language
1983,hint computer system design
1982,fast procedure call
1981,memory system high-performance personal computer
1981,distributed system - architecture implementation advanced course
1980,experience process monitor mesa
1980,atomic transaction
1980,application protocol
1980,ethernet pup violet
1980,processor high-performance personal computer
1979,experience process monitor mesa summary
1979,open operating system single-user machine
1978,proof rule programming language euclid
1978,proof rule programming language euclid
1977,terminal-oriented communication system
1977,note design euclid
1976,reflection operating system design
1975,synchronization introduction session chairman
1974,protection
1974,redundancy robustness memory protection
1974,open operating system single-user machine
1974,transfer control context
1973,note confinement problem
1972,proceeding third symposium operating system principle sosp 1971 stanford university palo alto california usa october 18-20 1971
1969,dynamic protection structure
1968,scheduling philosophy multiprocessing system
1967,online editor
