2016,Automating Free Logic in Isabelle/HOL.,"Abstract
We present an interactive and automated theorem prover for free higher-order logic. Our implementation on top of the Isabelle/HOL framework utilizes a semantic embedding of free logic in classical higher-order logic. The capabilities of our tool are demonstrated with first experiments in category theory."
2014,Stochastic lambda-calculi: An extended abstract.,"It is shown how the operators in the ìgraph modelî for lambda-calculus (which can function as a programming language for Recursive Function Theory) can be expanded to allow for ìrandom combinatorsî. The result then is a model for a new language for random algorithms.
"
2014,Cartesian closed categories of separable Scott domains.,"We classify all sub-cartesian closed categories of the category of separable Scott domains. The classification employs a notion of coherence degree determined by the possible inconsistency patterns of sets of finite elements of a domain. Using the classification, we determine all sub-cartesian closed categories of the category of separable Scott domains that contain a universal object. The separable Scott domain models of the ??-calculus are then classified up to a retraction by their coherence degrees.
"
2012,Lambda Calculus Then and Now.,"A very fast development in the early 1930s, following Hilbert's codification of Mathematical Logic, led to the Incompleteness Theorems, Computable Functions, Undecidability Theorems, and the general formulation of recursive Function Theory. The so-called Lambda Calculus played a key role. The history of these developments will be traced, and the much later place of Lambda Calculus in Mathematics and Programming-Language Theory will be outlined."
2009,"Semilattices, Domains, and Computability (Invited Talk).","As everyone knows, one popular notion of Scott domain is defined as a bounded complete algebraic cpo. These are closely related to algebraic lattices: (i) A Scott domain becomes an algebraic lattice with the adjunction of an (isolated) top element. (ii) Every non-empty Scott-closed subset of an algebraic lattice is a Scott domain. Moreover, the isolated ($=$ compact) elements of an algebraic lattice form a semilattice (under join). This semilattice has a zero element, and, provided the top element is isolated, it also has a unit element. The algebraic lattice itself may be regarded as the ideal completion of the semilattice of isolated elements. This is all well known. What is not so clear that is that there is an easy-to-construct domain of countable semilattices giving isomorphic copies of all countably based domains. This approach seems to have advantages over both ``information systems'' or more abstract lattice formulations, and it makes definitions of solutions to domain equations very elementary to justify. The ``domain of domains'' also has an immediate computable structure."
2008,Reconsidering Ordered Pairs.,"The well known Wiener-Kuratowski explicit definition of the ordered pair, which sets (x,y) = {{x}, {x,y}}, works well in many set theories but fails for those with classes which cannot be members of singletons. With the aid of the Axiom of Foundation, we propose a recursive definition of ordered pair which addresses this shortcoming and also naturally generalizes to ordered tuples of greater length. There are many advantages to the new definition, for it allows for uniform definitions working equally well in a wide range of models for set theories. In ZFC and closely related theories, the rank of an ordered pair of two infinite sets under the new definition turns out to be equal to the maximum of the ranks of the sets.
"
2004,Equilogical spaces.,"It is well known that one can build models of full higher-order dependent-type theory (also called the calculus of constructions) using partial equivalence relations (PERs) and assemblies over a partial combinatory algebra. But the idea of categories of PERs and ERs (total equivalence relations) can be applied to other structures as well. In particular, we can easily define the category of ERs and equivalence-preserving continuous mappings over the standard category  of topological T0-spaces; we call these spaces (a topological space together with an ER) equilogical spaces and the resulting category Equ. We show that this categoryóin contradistinction to óis a cartesian closed category. The direct proof outlined here uses the equivalence of the category Equ to the category PEqu of PERs over algebraic lattices (a full subcategory of  that is well known to be cartesian closed from domain theory). In another paper with Carboni and Rosolini (cited herein), a more abstract categorical generalization shows why many such categories are cartesian closed. The category Equ obviously contains  as a full subcategory, and it naturally contains many other well known subcategories. In particular, we show why, as a consequence of work of Ershov, Berger, and others, the KleeneñKreisel hierarchy of countable functionals of finite types can be naturally constructed in Equ from the natural numbers object  by repeated use in Equ of exponentiation and binary products. We also develop for Equ notions of modest sets (a category equivalent to Equ) and assemblies to explain why a model of dependent type theory is obtained. We make some comparisons of this model to other, known models.
"
2002,Local Realizability Toposes and a Modal Logic for Computability.,"This work is a step toward the development of a logic for types and computation that includes not only the usual spaces of mathematics and constructions, but also spaces from logic and domain theory. Using realizability, we investigate a configuration of three toposes that we regard as describing a notion of relative computability. Attention is focussed on a certain local map of toposes, which we first study axiomatically, and then by deriving a modal calculus as its internal logic. The resulting framework is intended as a setting for the logical and categorical study of relative computability.
"
2001,A New Category for Semantics.,"Abstract
Domain theory for denotational semantics is over thirty years old. There are many variations on the idea and many interesting constructs that have been proposed by many people for realizing a wide variety of types as domains. Generally, the effort has been to create categories of domains that are cartesian closed (that is, have products and function spaces interpreting typed lambda-calculus) and permit solutions to domain equations (that is, interpret recursive domain definitions and perhaps untyped lambda-calculus)."
2000,Effective versions of equilogical spaces.,"This work is a step toward the development of a logic for types and computation that includes not only the usual spaces of mathematics and constructions, but also spaces from logic and domain theory. Using realizability, we investigate a configuration of three toposes that we regard as describing a notion of relative computability. Attention is focussed on a certain local map of toposes, which we first study axiomatically, and then by deriving a modal calculus as its internal logic. The resulting framework is intended as a setting for the logical and categorical study of relative computability.
"
