2012,Programming Languages - Past Achievements and Future Challenges.,"The design of programming languages and their compile-time and run-time implementation are closely related, and are dependent on the underlying computational model. In the 1960s, 70s, and 80s many languages were designed, and many implementation strategies and computational models were explored. Since then, the commercial world has largely settled on a few legacy languages. Meanwhile, both the capabilities of computing systems and the ways in which they are used have changed dramatically. The panelists will summarize the lessons they have learned about language design, and also what has not been learned. They will consider how those lessons can be applied to the myriad application domains, architectural frameworks, user needs, and economic considerations that exist today, and will speculate about the future."
2010,Computer Science: A Historical Perspective and a Current Assessment.,"Abstract
We begin with a brief review of the early years of Computer Science. This period was dominated by large, remote computers and the struggle to master the complex problems of programming. The remedy was found in programming languages providing suitable abstractions and programming models. Outstanding was the language Algol 60, designed by an international committee, and intended as a publication language for algorithms. The early period ends with the advent of the microcomputer in the mid 1970s, bringing computing into homes and schools. The outstanding computer was the Alto, the first personal computer with substantial computing power. It changed the world of computing."
2008,A Brief History of Software Engineering.,"Abstract:
This personal perspective on the art of programming begins with a look at the state of programming from about 1960, and it follows programming's development through the present day. The article examines key contributions to the field of software engineering and identifies major obstacles, which persist even today."
2007,Modula-2 and Oberon.,"This is an account of the development of the languages Modula-2 and Oberon. Together with their ancestors ALGOL 60 and Pascal they form a family called Algol-like languages. Pascal (1970) reflected the ideas of structured programming, Modula-2 (1979) added those of modular system design, and Oberon (1988) catered to the object-oriented style. Thus they mirror the essential programming paradigms of the past decades. Here the major language properties are outlined, followed by an account of the respective implementation efforts. The conditions and the environments in which the languages were created are elucidated. We point out that simplicity of design was the most essential guiding principle. Clarity of concepts, economy of features, efficiency and reliability of implementations were its consequences."
2006,"Good Ideas, through the Looking Glass.","Abstract:
Computing's history has been driven by many good and original ideas, but a few turned out to be less brilliant than they first appeared. In many cases, changes in the technological environment reduced their importance. Often, commercial factors also influenced a good idea's importance. Some ideas simply turned out to be less effective and glorious when reviewed in retrospect or after proper analysis. Others were reincarnations of ideas invented earlier and then forgotten, perhaps because they were ahead of their time, perhaps because they had not exemplified current fashions and trends. And some ideas were reinvented, although they had already been found wanting in their first incarnation. Given that thorough self-critique is the hallmark of any subject claiming to be a science, computing science cannot help but benefit from a retrospective analysis and evaluation. This led author to the idea of collecting good ideas that looked less than brilliant in retrospect."
2003,Hardware/software co-design then and now.,"Abstract
Hardware/software co-design recently became a field of research and a method of development both important and fashionable. We show that it is a technique already used some decades ago, and discuss its various aspects, forms and benefits. At the same time, the advent of programmable devices is increasingly blurring the distinction between hardware and software, and thereby seems to render co-design an obvious, unavoidable strategy.
This paper is dedicated to Wlad Turski, my old colleague and faithful friend in Warsaw since the times when “Eastern Europe” still belonged to a different world."
2003,The Essence of Programming Languages.,"Abstract
Only a few years after the invention of the first programming languages, the subject flourished and a whole flurry of languages appeared. Soon programmers had to make their choices among available languages. How were they selected; were there any criteria of selection, of language quality? What is truly essential in a programming language? In spite of the convergence to a few, wide-spread, popular languages in recent years, these questions remain relevant, and the search for a “better” language continues among programmers."
2001,Embedded Systems and Real-Time Programming.,"Abstract
Although computers have been employed for decades to control machinery and entire laboratories, the term embedded system has received renewed attention and is about to establish itself as a discipline of its own. We therefore try to identify its characteristics and peculiarities. The most outstanding single item is the role of time. The addition of timing conditions to all other specifications of a system causes real-time programming to appear as a particularly difficult and challenging subject. We ask how the rapidly growing demands can be met, and emphasize that reliability must be guaranteed in view of the potentially disastrous consequences of failures upon the controlled equipment and its environment."
2000,From Programming Language Design to Computer Construction.,"From NELIAC (via ALGOL 60) to Euler and ALGOL W, to Pascal and Modula-2, and ultimately Lilith, Wirth's search for an appropriate formalism for systems programming yields intriguing insights and surprising results. "
2000,The Development of Procedural Programming Languages: Personal Contributions and Perspectives.,"Abstract
I became involved in the design of a successor of Algol 60 in the years 1962-67. The result was Algol-W (66), and later the Algol-style Pascal (70), Modula-2 (79), and Oberon (88). In turn, they introduced the concepts of data structuring and typing, modular decomposition and separate compilation, and object-orientation. In this talk, we summarize these developments and recount some of the influences and events that determined the design and implementation of these languages. In the early 60s, CS was much influenced and concentrated around programming languages. Various programming paradigms emerged; we focus on the procedural branch, directed toward system programming and forming the backbone of engineering and data processing methods and tools. I conclude with some remarks about how the gap between methods taught and methods practiced in software design might be narrowed."
1998,Hardware Compilation: Translating Programs into Circuits.,"Abstract:
Automatically translating a program specified in a programming language into a digital circuit is an idea of long standing interest. Thus far, the concept has appeared to be an uneconomical method of largely academic, but hardly practical interest. It has therefore not been pursued with vigor and consequently has remained an idealist's dream. With the increasing use of hardware description languages, however, it has become evident that hardware and software design share several traits. Hardware description languages let circuit specifications assume textual forms like programs, replacing traditional circuit diagrams with text. Increased interest in hardware compilation is largely due to the advent of large scale programmable devices. These devices can be configured on the fly, and hence be used to directly represent circuits generated through a hardware compiler. The author argues that it is now conceivable that parts of a program could be compiled into instruction sequences for a conventional processor and other parts could be compiled into circuits to be loaded onto programmable gate arrays. He advocates the development of a single language that could compile parts of a program into instruction sequences for a conventional processor and other parts into circuits for programmable gate arrays. The author points out what is better left to software and what is best implemented in hardware (namely, parallelism). The goal is to achieve a better understanding of the several important aspects that hardware and software design share, which may well be expressed in a common notation."
