2012,An Algorithmic View of the Universe.
2009,The Undecidability of the Infinite Ribbon Problem: Implications for Computing by Self-Assembly.
2002,On the Decidability of Self-Assembly of Infinite Ribbons.
2002,Combinatorial optimization problems in self-assembly.
2001,Counting Points on Curves and Abelian Varieties Over Finite Fields.
2001,Running time and program size for self-assembled squares.
2000,Solution of a Satisfiability Problem on a Gel-Based DNA Computer.
1999,Function Field Sieve Method for Discrete Logarithms over Finite Fields.
1999,On Applying Molecular Computation to the Data Encryption Standard.
1999,A Subexponential Algorithm for Discrete Logarithms over Hyperelliptic Curves of Large Genus over GF(q).
1998,A Sticker-Based Model for DNA Computation.
1997,Quantum Computability.
1996,Counting Rational Points on Curves and Abelian Varieties over Finite Fields.
1996,A sticker based model for DNA computation.
1996,On applying molecular computation to the data encryption standard.
1995,Efficient Checkers for Number-Theoretic Computations.
1995,On constructing a molecular computer.
1995,Algorithmic Number Theory and Its Relationship to Computational Complexity.
1994,A subexponential algorithm for discrete logarithms over the rational subgroup of the jacobians of large genus hyperelliptic curves over finite fields.
1994,The function field sieve.
1994,Efficient checking of computations in number theory.
1994,"Open problems in number theoretic complexity, II."
1994,Algorithmic Number Theory-The Complexity Contribution.
1994,"Algorithmic Number Theory, First International Symposium, ANTS-I, Ithaca, NY, USA, May 6-9, 1994, Proceedings."
1993,A Subexponential Algorithm for Discrete Logarithms over All Finite Fields.
1991,Inductive Inference and Unsolvability.
1991,Factoring Numbers Using Singular Integers.
1990,Fast Checkers for Cryptography.
1988,An Abstract Theory of Computer Viruses.
1988,Using Smoothness to Achieve Parallelism (Abstract).
1987,Recognizing Primes in Random Polynomial Time.
1986,Finding Irreducible Polynomials over Finite Fields.
1985,Breaking the Ong-Schnorr-Shamir Signature Scheme for Quadratic Number Fields.
1983,A Method for Obtaining Digital Signatures and Public-Key Cryptosystems (Reprint).
1983,On Breaking Generalized Knapsack Public Key Cryptosystems (Abstract).
1982,Implementing an Electronic Notary Public.
1982,On Breaking the Iterated Merkle-Hellman Public-Key Cryptosystem.
1982,An Application of Higher Reciprocity to Computational Number Theory (Abstract).
1981,Space-Bounded Simulation of Multitape Turing Machines.
1981,Primality Testing.
1981,Irreducibility Testing and Factorization of Polynomials (Extended Abstract).
1980,On Distinguishing Prime Numbers from Composite Numbers (Abstract).
1979,A Subexponential Algorithm for the Discrete Logarithm Problem with Applications to Cryptography (Abstract).
1979,Reductions that Lie.
1978,Improved Time and Space Bounds for Boolean Matrix Multiplication.
1978,A Method for Obtaining Digital Signatures and Public-Key Cryptosystems.
1978,NP-Complete Decision Problems for Binary Quadratics.
1978,Two Theorems on Random Polynomial Time.
1977,On Taking Roots in Finite Fields.
1977,"Reducibility, Randomness, and Intractability (Abstract)."
1976,Diophantine Complexity.
1976,NP-Complete Decision Problems for Quadratic Polynomials.
1975,Computational Complexity of Decision Procedures for Polynomials (Extended Abstract).
1974,Short permutation strings.
