2019,unsupervised image matching object discovery optimization,learning complete partial supervision power- ful relies ever-growing human annotation effort way mitigate serious problem well serve specific application unsupervised learning emerged important field research computer vision unsu- pervised learning come various guise focus unsupervised discovery matching object cate- gories among image collection following work cho et al  show original approach reformulated solved proper optimization problem experiment several benchmark establish merit approach
2019,model-predictive policy learning uncertainty regularization driving dense traffic,learning policy using observational data challenging distribution state induces execution time may differ distribution observed training work propose train policy explicitly penalizing mismatch two distribution fixed time horizon using learned model environment dynamic unrolled multiple time step training policy network minimize differentiable cost rolled-out trajectory cost contains two term policy cost represents objective policy seek optimize uncertainty cost represents divergence state trained propose measure second cost using uncertainty dynamic model prediction using recent idea uncertainty estimation deep network evaluate approach using large-scale observational dataset driving behavior recorded traffic camera show able learn effective driving policy purely observational data environment interaction 
2019,role over-parametrization generalization neural network,despite existing work ensuring generalization neural network term scale sensitive complexity measure norm margin sharpness complexity measure offer explanation neural network generalize better over-parametrization work suggest novel complexity measure based unit-wise capacity resulting tighter generalization bound two layer relu network capacity bound correlate behavior test error increasing network size  could partly explain improvement generalization over-parametrization present matching lower bound rademacher complexity improves previous capacity lower bound neural network 
2019,deep learning hardware past present future,historically progress neural network deep learning research greatly influenced available hardware software tool paper identifies trend deep learning research influence hardware architecture software platform future
2018,closer look spatiotemporal convolution action recognition,paper discus several form spatiotemporal convolution video analysis study effect action recognition motivation stem observation cnns applied individual frame video remained solid performer action recognition work empirically demonstrate accuracy advantage cnns cnns within framework residual learning furthermore show factorizing convolutional filter separate spatial temporal component yield significantly gain accuracy empirical study lead design new spatiotemporal convolutional block ``rd produce cnns achieve  comparable superior state-of-the-art sports-m kinetics ucf hmdb
2018,design design inspiration generative network,algorithm create original compelling fashion design serve inspirational assistant help answer question design investigate different image generation model associated different loss function boost novelty fashion generation dimension exploration include  different generative adversarial network architecture start noise vector generate fashion item  new loss function encourages novelty  generation process following key element fashion design  key challenge study evaluation generated design retrieval best one hence put together evaluation protocol associating automatic metric human experimental study show proposed creativity loss yield better overall appreciation one employed creative adversarial network end  image thought created human designer rather computer also considered original per human subject experiment proposed loss score highest compared existing loss novelty likability
2018,predicting future instance segmentation forecasting convolutional feature,anticipating future event important prerequisite towards intelligent behavior video forecasting studied proxy task towards goal recent work shown predict semantic segmentation future frame forecasting semantic level effective forecasting rgb frame segmenting paper consider challenging problem future instance segmentation additionally segment individual object deal varying number output label per image develop predictive model space fixed-sized convolutional feature mask r-cnn instance segmentation model apply “detection head” mask r-cnn predicted feature produce instance segmentation future frame experiment show approach significantly improves strong baseline based optical flow repurposed instance segmentation architecture
2018,comparing dynamic deep neural network versus glassy system,analyze numerically training dynamic deep neural network  using method developed statistical physic glassy system two main issue address complexity loss-landscape dynamic within extent dnns share similarity glassy system finding obtained different architecture data-sets suggest training process dynamic slows increasingly large number flat direction large time loss approaching zero system diffuses bottom landscape despite similarity dynamic mean-field glassy system particular absence barrier crossing find distinctive dynamical behavior two case thus showing statistical property corresponding loss energy landscape different contrast network under-parametrized observe typical glassy behavior thus suggesting existence different phase depending whether network under-parametrized over-parametrized
2018,adversarially regularized autoencoders,deep latent variable model trained using variational autoencoders generative adversarial network key technique representation learning continuous structure however applying similar method discrete structure text sequence discretized image proven challenging work propose flexible method training deep latent variable model discrete structure approach based recently proposed wasserstein autoencoder  formalizes adversarial autoencoders optimal transport problem first extend framework model discrete sequence explore different learned prior targeting controllable representation unlike many latent variable generative model text adversarially regularized autoencoder  allows u generate fluent textual output well perform manipulation latent space induce change output space finally show latent representation trained perform unaligned textual style transfer giving improvement automatic measure human evaluation
2018,glomo unsupervised learning transferable relational graph,modern deep transfer learning approach mainly focused learning generic feature vector one task transferable task word embeddings language pretrained convolutional feature vision however approach usually transfer unary feature largely ignore structured graphical representation work explores possibility learning generic latent relational graph capture dependency pair data unit  large-scale unlabeled data transferring graph downstream task proposed transfer learning framework improves performance various task including question answering natural language inference sentiment analysis image classification also show learned graph generic enough transferred different embeddings graph trained  embedding-free unit image pixel
