2019,mutual exclusion sizing hoi polloi,granting access shared self-timed resource requires mutual exclusion circuit resolve contention circuit contain cross-coupled logic gate decide contested case first-come-first-served basis end-of-metastability detector grant decision metastability end brief contrast two previously published mutual exclusion design offer previously unavailable guide achieving least uncontested grant delay design faster design integrates cross-coupled gate end-of-metastability detector single stage slower design pay time penalty isolating two function separate sequential logic stage
2019,hierarchical approach self-timed circuit verification,self-timed circuit modeled link-joint style using formally defined hardware description language previously shown functional property model formally verified acl theorem prover using scalable hierarchical method extend method parameterized circuit family may loop non-deterministic output illustrate extension iterative self-timed circuit calculate greatest common divisor two natural number circuit perform arbitrated merges non-deterministically circuit combine
2018,data-loop-free self-timed circuit verification,paper present methodology formally verifying functional correctness self-timed circuit whose data flow free feedback loop particular formalize relationship input output sequence use de system formal hardware description language built using acl theorem-proving system specify verify finite-state-machine representation self-timed circuit design apply link-joint paradigm model self-timed circuit network computation communicate protocol approach exploit hierarchical reasoning induction support scalability demonstrate methodology modeling verifying several data-loop-free self-timed circuit
2017,think self-timed system,self-timed system divide nicely two kind component communication link transport store data computation joint apply logic data treat two type self-timed component equally important putting communication par computation acknowledges increasing cost data transport storage term energy time area clean separation data transport storage logic simplifies design test self-timed system separation also help one grasp self-timed system work offer paper hope better understanding self-timed system engage mind compiler formal verification test expert
2017,framework asynchronous circuit modeling verification acl2,formal verification asynchronous circuit known challenging due highly non-deterministic behavior exhibited system one main challenge difficult come systematic approach establishing invariance property crucial proving correctness circuit behavior non-determinism also  asynchronous circuit complex state space hence make verification task much difficult synchronous circuit ease verification task reducing non-determinism consequently reducing complexity set execution path impose design restriction prevent communication module module computation still taking place internal restriction enable verification framework verify loop invariant efficiently via induction subsequently verify functional correctness asynchronous circuit design apply link-joint paradigm model asynchronous circuit framework applies hierarchical verification approach support scalability demonstrate framework modeling verifying functional correctness -bit asynchronous serial adder
2016,modular timing constraint delay-insensitive system,paper introduces arctimer framework modeling generating verifying enforcing timing constraint individual self-timed handshake component constraint guarantee component gate-level circuit implementation obeys component handshake protocol specification handshake protocol delayinsensitive self-timed system built using arctimer-verified component also delay-insensitive carefully considering time locally ignore time globally arctimer come early design process part building library verified component later system use library also store static timing analysis  code validate enforce component constraint self-timed system built using library library description handshake component circuit protocol timing constraint sta code robust circuit modification applied later design process technology mapping layout tool addition presenting new work discussing related work paper identifies critical choice explains modular timing verification entail work
2015,naturalized communication testing,naturalize handshake communication link self-timed system assigning capability filling draining link storing full empty status link contrast assigning capability joint module connected link previously done naturalized communication difference micropipeline gasp mousetrap click circuit seen link -- joint become identical past present future link joint design become interchangeable also naturalize action self-timed system giving action status equal state -- purpose silicon test debug partner traditional scan test technique dedicated state new test capability dedicated action every joint add novel proper-start-stop circuit called mrgo permit forbids action joint mrgo pronounced mister go make possible  exit initial state cleanly start circuit operation delay-insensitive manner  stop running circuit clean delay-insensitive manner  single- multi-step circuit operation test debug  test sub-systems speed
2012,tyranny clock,promoting clock-free paradigm fit everything learned programming since turing
2012,computer architecture,sixty-five year ago alan turing produced proposal construction general-purpose computer automatic computing engine ace subsequently built uk national physical laboratory briefly fastest computer world although architecture quite different arrangement proposed von neumann others eventually came dominate computing landscape examining give u chance understand tradeoff early computer architect exploredthe panel examine ace provide setting discussion follow explore architectural tradeoff made past still made today shape direction computing future would alan turing thought impact computer society would thought warehouse-scale computing make possible realization vannevar bush  memex vision possibility quantum computing panelist discus topic well progress future academic computer architecture research
2011,self-timing step beyond synchrony tutorial talk,part self-timed system start work soon input available taking whatever time need job signaling done part wait predecessor finish part operate concurrently synchronously self-timed system use local timing signal rather global clockself-timing eliminates rigidity energy consumption global clock self-timed system operate wide range power supply voltage automatically go slower reduced voltage saving energy lower voltage reduced speed power-saving property making increasingly attractivethe design challenge posed self-timing subject tutorial self-timed system need usual proof logical correctness addition take advantage average rather worst-case delay analysis circuit delay based data statistic important course essential check timing local signal commercial timing tool check timing global clock signal thats absent self-timed system instead self-timing focus attention relative timing pair signal self-timed system pose elusive problem concurrency deadlock non-determinism arbitration
