2019,people-centered economy,n/a
2019,library considered hazardous,n/a
2019,ownership v stewardship,n/a
2019,debt nsf,n/a
2019,apis standard enabling infrastructure,n/a
2019,back future,n/a
2019,back future part ii,n/a
2019,undo redo regret,n/a
2019,polyglot!,n/a
2019,ai excuse!,n/a
2019,hazard information superhighway,n/a
2019,hands-free ride,n/a
2018,role archive digital preservation,n/a
2018,comprehensive self-driving car test,n/a
2018,unintended consequence,n/a
2018,sound programming,n/a
2018,turing test 2,n/a
2018,celebrating excellence,n/a
2018,neural network,n/a
2018,traceability,n/a
2018,peace westphalia,n/a
2018,internet 21st century,n/a
2018,upper layer internet,n/a
2018,self-authenticating identifier,n/a
2018,shield up!,globally interconnected world question share share becoming increasingly important
2018,internet jurisdiction,ever must employ tool method built internet improve safety security privacy utility
2018,autonomous vehicle temptation,self-driving vehicle must contend many possibility including behavior bad actor
2018,oscillation,even today computing technology continues oscillate localized centralized data storage processing
2018,routing forwarding,everything internet need connected
2017,information misinformation internet,n/a
2017,social ethical behavior internet thing,n/a
2017,grumpy old cell,n/a
2017,genetic theory silicon valley phenomenon,n/a
2017,liberty survive digital age,n/a
2017,open access academic research,n/a
2017,brittle fragile future,n/a
2017,praise under-specification,n/a
2017,take two aspirin call morning,n/a
2017,six education,n/a
2017,something entirely different,n/a
2017,unreliable machine learning,n/a
2017,deep retraining innovation,byproduct society filled technological innovation need keep apace true device used skill person learns mind individual use upskilling find greater satisfaction
2017,simulation everything,affordable computing memory capacity enabled fascinating work world computer visualization simulation high-resolution complexity modeled offering new sometimes unexpected  intricate artifact answer question leading new one
2017,hath wrought,modern society left grapple tension strongly held ideal freedom speech free internet purveyor malevolent software false content nation work technology sector explore solution issue
2017,revised view iot ecosystem,despite promise possibility technology frequency sheer number device configured within internet thing network leave door open frightening possibility
2017,desirable property internet identifier, year since internet inception internet identifier space need overhaul make useful vint cerf explores exceptional challenge easier said done
2016,road latin america,n/a
2016,apps web,n/a
2016,computer science curriculum,n/a
2016,enrollment explode! diversity student leaving,n/a
2016,iana transition,n/a
2016,celebrations!,n/a
2016,power big idea,n/a
2016,star struck lindau,n/a
2016,keeping internet open,n/a
2016,going backward!,n/a
2016,heidelberg anew,n/a
2016,email isnt private,n/a
2016,taking internet next physical level,physical universe transformed computing ubiquity author describe challenge delight well find future enabled internet thing
2016,fragmentation internet,internet fragmented informed might occluded understanding reason motivation behind help member society determine need transparency
2016,fragile power grid,centralized power generation widespread distribution contribute major vulnerability u energy ensure secure power grid system future engineer face daunting challenge rethink design monitoring control system robust localized also working renewable resource aiming greater nimbleness recovery
2016,practical solution basic applied research science engineering design,whats recipe success scientific research look ben schneidermans latest book new abc research underscore importance collaborative research working across multiple discipline provide practical solution
2016,risk,move toward era internet thing loss security privacy becomes greater risk responsible programming becomes greater concern matter time programmer held accountable quality safety work industry plan accordingly
2016,internet collision,internet designed function location-agnostic fashion always legal consideration jurisdiction trying tether web geographical rule constraint geography intellectual property affect future internet practice
2016,ethic,age high competition innovation often company push first market full knowledge initial version isnt perfect plan improve address functionality update ethical line drawn though market competitiveness quality assurance engineering
2015,long way come still go,n/a
2015,nothing new sun,n/a
2015,may think,n/a
2015,human touch,n/a
2015,cascade failure,n/a
2015,celebration accomplishment,n/a
2015,milestone,n/a
2015,invention,n/a
2015,computing artifact,n/a
2015,memory twist,n/a
2015,advancing acm agenda,n/a
2015,prospect internet thing,future internet thing may rely ability tackle issue safety security privacy creating standardized system easy use configure
2015,padcasting,internet thing becoming platform delivery medium display rendering device preserve render content able distinguish content consumer content producer
2015,internet governance internet governance forum redux,many interest incentive driving evolution development use internet becomes apparent distributed multistakeholder internet governance model serf need internet community best important preserve support institution comprise current distributed governance model
2015,lest forget,digital information preserved access future even though digital content preserved important overcome obstacle preserving data correct interpretation choice suitable access option
2015,dependency,build internet thing must consider dependency implicit design factoring resilience needed keep infrastructure operational
2015,access control internet thing,access control exercised cyber-physical system vint cerf deliberates possible way secure system
2015,persistent headache,internet access becomes ubiquitous term number type device security privacy feel increasingly problematic avenue considered could yield solution
2014,space internet internet space,space flight internet service technology currently complementary seem verge integration new “space internetworking” discipline author believe comprehensive realization space internetworking technology could dramatically enhance space exploration augment terrestrial industry commerce benefit economically disadvantaged nurture human civil right
2014,virtual reality redux,n/a
2014,cognitive implant,n/a
2014,u,n/a
2014,internet governance ecosystem,n/a
2014,sometimes take time!,n/a
2014,house elf acm,n/a
2014,responsible programming,n/a
2014,acm professional programmer,n/a
2014,augmented reality,n/a
2014,unconventional computing,n/a
2014,innovation create destroy job,n/a
2014,unfinished business,n/a
2014,instrument thyself!,instrumenting human body noninvasive continuous basis becoming feasible ever information help detect diagnose physiological problem aggregation data reveal important health trend group analysis individual data serve warn individual potential risk hazard
2014,internet everyone,u government announced end unique oversight role internet corporation assigned name number  assuming multistakeholder model accountability transparency developed internet community september  national telecommunication information administration  held responsibility many year recognizes stewardship role become responsibility global provider user internet
2014,forty year ago,column celebrates th anniversary publication first paper internet design may  present brief history internet evolution summarizes internet governance debate throughout 
2014,bufferbloat internet challenge,bufferbloat open source software internet edge device lead need safe secure way update software device access use internet
2014,knocking strawman,internet openness neutral treatment vital past future utility many debate concerning term based strawman proposal fail consider fundamental design philosophy internet architecture protocol
2013,whats robot,n/a
2013,growing acm family,n/a
2013,revolution india,n/a
2013,open access,n/a
2013,acm president salary increased 300%!,n/a
2013,honoring best,n/a
2013,officer programming 100 line per hour!,n/a
2013,computer science education - revisited,n/a
2013,freedom social contract,n/a
2013,revisiting tragedy common,n/a
2013,software scale,n/a
2013,abstraction federation scalability,ive often mused property structure make scalable regularity often element geodesic dome abstraction another contributor example layered hierarchical federated structure internet sequence bit  organized frame  organized packet header payload structure tcp organizes sequence packet “connections” deliver abstract sequence payload byte  organized higher level abstraction “level” abstraction detail become le visible emergent structure becomes apparent group computer  form autonomous system  share common property  encapsulation hide lowerlayer structure payload “higher”-layer structure
2013,internet risk,international telecommunication union  held  world conference international telecommunication  december member state attempted update international telecommunication regulation  reflect reality today telecommunication environment one includes mobile telephony internet whole many concept stake odds meeting tussle wcit could seen battle state seeing relatively unfettered internet important economic growth democratic principle state believing much national international control internet us agreed web extra salute reviewer handled article 
2013,loose coupling,rigid design often brittle stress loosely coupled system hand withstand changing condition stress effectively design often adaptable currency exchange rate information hiding design earthquake-resistant building share loose coupling property
2013,running amooc,idea massive online open course  become new touchstone educational evolution many institution forming around idea others likely follow concept raise many question regard economics effect continuing education testing change teaching method student performancethis article attempt address question
2013,cargo cult information technology development,politician government municipality sometimes build industrial park hope technology company establish bring growth region however naïve imagine effective without taking account factor lead successful business development
2013,augmented intelligence,douglas engelbart jcr licklider darpa augmented human intellect google glass silicon sapience fascinating amalgam leader device concepts! today cloud computing legacy giant like engelbart licklider beginning new age machine intelligence could result remarkable partnership computer human reinforcing strength
2013,internet ip,copyright dominated legal treatment work author detriment theory public domain treatment limited period time imbalance addressed handling right digital regime copying distribution trivially achieved recoding right right transfer work could part solution managing right digital environment
2013,gateway internet thing old problem revisited,early paper network interconnection outlined choice adoption adaption protocol structure different level early internet paper revisits theme light many advance last three decade emergence internet thing maintain close parallel variety incompatible network vogue early day internet current situation domain-specific sensor actuator system internet thing point much agreement approach basic service universal approach adaption universal adoption common technology still far distant broad consensus use internet web service access system standardization level web service particularly context ipv consistent architecture defined example possible implementation given
2012,science computer science,n/a
2012,accessibility hard,n/a
2012,computer science revisited,n/a
2012,defense dark art,programmer must understand mechanism malware attack theyre defend believe programmer also taught even practice attack defense controlled condition notion practicing attack writing malware controversial development forensic tool learning use complement curriculum designed prepare programmer hostile environment especially public network internet
